service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1449_398601,1,1,1,1,1,1,1,20260308,20260613
1450_398602,1,1,1,1,1,1,1,20260614,20261212
1451_398603,1,1,1,1,1,1,1,20260303,20260307
1452_398604,1,1,1,1,1,1,1,20260308,20260613
1453_398605,1,1,1,1,1,1,1,20260614,20261212
145_397161,1,1,1,1,1,1,1,20260614,20261212
1454_398606,1,1,1,1,1,0,0,20260303,20260306
1455_398607,1,1,1,1,1,0,0,20260309,20260612
1456_398608,1,1,1,1,1,0,0,20260615,20261211
1457_398609,0,0,0,0,0,1,1,20260303,20260613
1458_398610,0,0,0,0,0,1,1,20260614,20261212
1459_398611,0,0,0,0,0,1,1,20260303,20260307
1460_398612,0,0,0,0,0,1,1,20260308,20260613
1461_398613,0,0,0,0,0,1,1,20260614,20261212
1462_398614,1,1,1,1,1,0,0,20260303,20260612
1463_398615,1,1,1,1,1,0,0,20260615,20261211
146_397162,1,1,1,1,1,1,1,20260303,20260307
1464_398616,1,1,1,1,1,1,1,20260303,20260307
1465_398617,1,1,1,1,1,1,1,20260308,20260613
1466_398618,1,1,1,1,1,1,1,20260303,20260613
1467_398619,1,1,1,1,1,1,1,20260614,20261212
1468_398620,1,1,1,1,1,1,1,20260303,20260307
1469_398621,1,1,1,1,1,1,1,20260308,20260613
1470_398622,1,1,1,1,1,1,1,20260614,20261212
1471_398623,1,1,1,1,1,0,0,20260303,20260612
1472_398624,1,1,1,1,1,0,0,20260615,20261211
1473_398625,1,1,1,1,1,0,0,20260303,20260306
147_397165,1,1,1,1,1,1,1,20260308,20260613
1474_398626,1,1,1,1,1,0,0,20260309,20260612
1475_398627,1,1,1,1,1,0,0,20260615,20261211
1476_398629,0,0,0,0,0,1,1,20260303,20260307
1477_398630,0,0,0,0,0,1,1,20260308,20260613
1478_398631,0,0,0,0,0,1,1,20260614,20261212
1479_398632,1,1,1,1,1,0,0,20260615,20261211
1480_398633,1,1,1,1,1,0,0,20260303,20260306
1481_398634,1,1,1,1,1,0,0,20260309,20260612
1482_398635,1,1,1,1,1,1,1,20260614,20261212
1483_398636,1,1,1,1,1,1,1,20260303,20260307
148_397166,1,1,1,1,1,1,1,20260614,20261212
1484_398637,1,1,1,1,1,1,1,20260308,20260613
1485_398638,1,1,1,1,1,0,0,20260615,20261211
1486_398640,1,1,1,1,1,1,1,20260303,20260307
1487_398641,1,1,1,1,1,1,1,20260308,20260613
1488_398642,1,1,1,1,1,1,1,20260614,20261212
1489_398643,1,1,1,1,1,0,0,20260303,20260306
1490_398646,1,1,1,1,1,0,0,20260309,20260612
1491_398647,1,1,1,1,1,0,0,20260615,20261211
1492_398648,1,1,1,1,1,0,0,20260303,20260306
1493_398649,1,1,1,1,1,0,0,20260309,20260612
149_397167,1,1,1,1,1,1,1,20260303,20260307
1494_398650,1,1,1,1,1,1,1,20260308,20260613
1495_398651,1,1,1,1,1,1,1,20260303,20260307
1496_398652,1,1,1,1,1,1,1,20260614,20261212
1497_398653,1,1,1,1,1,1,1,20260303,20260613
1498_398654,1,1,1,1,1,1,1,20260614,20261212
1499_398655,1,1,1,1,1,1,1,20260303,20260307
1500_398656,1,1,1,1,1,1,1,20260308,20260613
1501_398657,1,1,1,1,1,1,1,20260614,20261212
1502_398658,1,1,1,1,1,0,0,20260303,20261211
1503_398660,0,0,0,0,0,1,1,20260303,20260307
150_397170,1,1,1,1,1,1,1,20260308,20260613
1504_398661,0,0,0,0,0,1,1,20260308,20260613
1505_398662,0,0,0,0,0,1,1,20260614,20261024
1506_398663,0,0,0,0,0,1,1,20261025,20261212
1507_398664,0,0,0,0,0,1,1,20260303,20260307
1508_398665,0,0,0,0,0,1,1,20260308,20260613
1509_398666,0,0,0,0,0,1,1,20260614,20261212
1510_398668,1,1,1,1,1,1,1,20260303,20260307
1511_398669,1,1,1,1,1,1,1,20260308,20260613
1512_398670,1,1,1,1,1,1,1,20260614,20261212
1513_398671,1,1,1,1,1,1,1,20260303,20260307
151_397171,1,1,1,1,1,1,1,20260614,20261212
1514_398672,1,1,1,1,1,1,1,20260308,20260613
1515_398673,1,1,1,1,1,1,1,20260313,20260316
1516_398674,1,1,1,1,1,1,1,20260614,20261212
1517_398675,1,1,1,1,1,1,1,20260614,20261212
1518_398676,1,1,1,1,1,1,1,20260614,20261212
1519_398677,1,1,1,1,1,1,1,20260614,20261212
1520_398678,1,1,1,1,1,1,1,20260614,20261212
1521_398679,1,1,1,1,1,1,1,20260614,20261212
1522_398682,1,1,1,1,1,1,1,20260303,20260307
1523_398683,1,1,1,1,1,1,1,20260308,20260613
152_397173,1,1,1,1,1,1,0,20260303,20260307
1524_398684,1,1,1,1,1,1,1,20260614,20261212
1525_398685,1,1,1,1,1,1,1,20260303,20260307
1526_398686,1,1,1,1,1,1,1,20260308,20260417
1527_398687,1,1,1,1,1,1,1,20260404,20260406
1528_398688,1,1,1,1,1,1,1,20260418,20260515
1529_398689,1,1,1,1,1,1,1,20260516,20260613
1530_398690,1,1,1,1,1,1,1,20260614,20261212
1531_398691,1,1,1,1,1,1,1,20260614,20261212
1532_398692,1,1,1,1,1,0,0,20260303,20260306
1533_398693,1,1,1,1,1,0,0,20260309,20260612
153_397179,0,0,0,0,0,0,1,20260308,20260607
1534_398694,1,1,1,1,1,0,0,20260615,20261023
1535_398695,1,1,1,1,1,0,0,20261026,20261211
1536_398696,1,1,1,1,1,0,0,20260303,20260306
1537_398697,1,1,1,1,1,0,0,20260309,20260612
1538_398698,1,1,1,1,1,0,0,20260615,20261023
1539_398699,1,1,1,1,1,0,0,20261026,20261211
15_397009,1,1,1,1,1,1,1,20260303,20260307
1540_398700,0,0,0,0,0,1,1,20260303,20260307
1541_398701,0,0,0,0,0,1,1,20260308,20260613
1542_398702,0,0,0,0,0,1,1,20260614,20261024
1543_398703,0,0,0,0,0,1,1,20261025,20261212
154_397180,1,1,1,1,1,1,0,20260309,20260613
1544_398704,1,1,1,1,1,1,1,20260303,20260307
1545_398705,1,1,1,1,1,1,1,20260308,20260613
1546_398706,1,1,1,1,1,1,1,20260614,20261212
1547_398707,1,1,1,1,1,0,0,20260303,20260306
1548_398708,1,1,1,1,1,0,0,20260309,20260612
1549_398709,1,1,1,1,1,0,0,20260615,20261211
1550_398711,1,1,1,1,1,0,0,20260303,20260306
1551_398712,0,0,0,0,0,1,1,20260303,20260307
1552_398713,0,0,0,0,0,1,1,20260308,20260613
1553_398714,1,1,1,1,1,0,0,20260309,20260612
155_397181,0,0,0,0,0,0,1,20260614,20261206
1554_398715,0,0,0,0,0,1,1,20260614,20261212
1555_398716,1,1,1,1,1,0,0,20260615,20261211
1556_398717,1,1,1,1,1,1,1,20260303,20260307
1557_398718,1,1,1,1,1,1,1,20260308,20260613
1558_398719,1,1,1,1,1,1,1,20260614,20261212
1559_398720,1,1,1,1,1,1,1,20260303,20260307
1560_398721,1,1,1,1,1,1,1,20260308,20260613
1561_398722,1,1,1,1,1,1,1,20260614,20261212
1562_398725,1,1,1,1,1,0,0,20260303,20260306
1563_398726,0,0,0,0,0,1,1,20260303,20260307
156_397182,1,1,1,1,1,1,0,20260615,20261212
1564_398727,1,1,1,1,1,1,1,20260308,20260613
1565_398728,1,1,1,1,1,1,1,20260509,20260510
1566_398729,1,1,1,1,1,1,1,20260614,20261212
1567_398730,0,0,0,0,0,1,0,20260620,20260829
1568_398733,1,1,1,1,1,1,1,20260303,20260307
1569_398734,1,1,1,1,1,1,1,20260308,20260613
1570_398735,1,1,1,1,1,1,1,20260614,20261212
1571_398737,1,1,1,1,1,1,1,20260303,20260307
1572_398738,1,1,1,1,1,1,1,20260308,20260515
1573_398739,1,1,1,1,1,1,1,20260516,20260613
157_397183,1,1,1,1,1,1,1,20260303,20260307
1574_398740,1,1,1,1,1,1,1,20260614,20261212
1575_398741,1,1,1,1,1,1,1,20260303,20260307
1576_398742,1,1,1,1,1,1,1,20260308,20260406
1577_398743,1,1,1,1,1,1,1,20260407,20260418
1578_398744,1,1,1,1,1,1,1,20260419,20260613
1579_398745,1,1,1,1,1,1,1,20260614,20261212
1580_398746,0,0,0,0,0,1,1,20260303,20260307
1581_398747,0,0,0,0,0,1,1,20260308,20260406
1582_398748,1,1,1,1,1,1,1,20260411,20260412
1583_398749,0,0,0,0,0,1,1,20260418,20260613
158_397186,1,1,1,1,1,1,1,20260308,20260613
1584_398750,0,0,0,0,0,1,1,20260614,20261212
1585_398752,1,1,1,1,1,1,1,20260303,20260307
1586_398753,1,1,1,1,1,1,1,20260308,20260613
1587_398754,1,1,1,1,1,1,1,20260407,20260412
1588_398755,1,1,1,1,1,1,1,20260614,20261212
1589_398757,1,1,1,1,1,1,1,20260303,20260307
1590_398758,1,1,1,1,1,1,1,20260308,20260406
1591_398759,1,1,1,1,1,1,1,20260407,20260417
1592_398760,1,1,1,1,1,1,1,20260418,20260503
1593_398761,1,1,1,1,1,1,1,20260504,20260514
159_397187,1,1,1,1,1,1,1,20260614,20261212
1594_398762,1,1,1,1,1,1,1,20260515,20260613
1595_398763,1,1,1,1,1,1,1,20260518,20260520
1596_398764,1,1,1,1,1,1,1,20260614,20261212
1597_398767,1,1,1,1,1,1,1,20260303,20260307
1598_398768,1,1,1,1,1,1,1,20260308,20260406
1599_398769,1,1,1,1,1,1,1,20260407,20260417
1600_398770,1,1,1,1,1,1,1,20260418,20260613
1601_398771,1,1,1,1,1,1,1,20260614,20261212
1602_398774,1,1,1,1,1,0,0,20260303,20260306
1603_398775,0,0,0,0,0,1,1,20260303,20260307
160_397188,1,1,1,1,1,1,1,20260303,20260307
1604_398776,0,0,0,0,0,1,1,20260308,20260406
1605_398777,1,1,1,1,1,0,0,20260309,20260403
1606_398778,1,1,1,1,1,0,0,20260407,20260417
1607_398779,1,1,1,1,1,1,1,20260411,20260412
1608_398780,0,0,0,0,0,1,1,20260418,20260613
1609_398781,1,1,1,1,1,0,0,20260420,20260612
1610_398782,0,0,0,0,0,1,1,20260614,20261212
1611_398783,1,1,1,1,1,0,0,20260615,20261211
1612_398784,1,1,1,1,1,1,1,20260303,20260307
1613_398785,1,1,1,1,1,1,1,20260308,20260613
161_397191,1,1,1,1,1,1,1,20260308,20260613
1614_398786,1,1,1,1,1,1,1,20260614,20261212
1615_398790,1,1,1,1,1,1,1,20260303,20260307
1616_398792,1,1,1,1,1,1,1,20260308,20260613
1617_398793,1,1,1,1,1,1,1,20260404,20260406
1618_398794,1,1,1,1,1,1,1,20260614,20261212
1619_398795,1,1,1,1,1,1,1,20260614,20261212
1620_398796,0,0,0,0,0,1,1,20260614,20261212
1621_398797,1,1,1,1,1,0,0,20260615,20261211
1622_398798,1,1,1,1,1,1,1,20260613,20260613
1623_398799,1,1,1,1,1,1,1,20260614,20261212
162_397192,1,1,1,1,1,1,1,20260614,20261212
1624_398800,1,1,1,1,1,1,1,20260303,20260307
1625_398801,1,1,1,1,1,1,1,20260308,20260321
1626_398802,1,1,1,1,1,1,1,20260322,20260613
1627_398803,1,1,1,1,1,1,1,20260614,20261212
1628_398804,1,1,1,1,1,1,1,20260303,20260307
1629_398805,1,1,1,1,1,1,1,20260308,20260613
1630_398806,1,1,1,1,1,1,1,20260614,20261212
1631_398807,0,0,0,0,0,1,1,20260418,20260613
1632_398808,0,0,0,0,0,1,1,20260614,20260927
1633_398809,1,1,1,1,1,1,1,20260303,20260307
163_397193,0,0,0,0,0,1,1,20260303,20260307
1634_398810,1,1,1,1,1,1,1,20260308,20260321
1635_398811,1,1,1,1,1,1,1,20260322,20260613
1636_398812,1,1,1,1,1,1,1,20260614,20261212
1637_398813,0,0,0,0,0,1,1,20260303,20260307
1638_398814,1,1,1,1,1,0,0,20260303,20260306
1639_398815,0,0,0,0,0,1,1,20260308,20260524
16_397010,1,1,1,1,1,1,1,20260308,20260613
1640_398816,1,1,1,1,1,0,0,20260309,20260526
1641_398817,1,1,1,1,1,0,0,20260527,20260609
1642_398818,0,0,0,0,0,1,1,20260530,20260607
1643_398819,1,1,1,1,1,1,1,20260610,20260612
164_397194,1,1,1,1,1,0,0,20260303,20260306
1644_398820,1,1,1,1,1,1,1,20260613,20260613
1645_398821,0,0,0,0,0,1,1,20260614,20261212
1646_398822,1,1,1,1,1,0,0,20260615,20261211
1647_398823,1,1,1,1,1,1,1,20260303,20260307
1648_398824,1,1,1,1,1,1,1,20260308,20260321
1649_398825,1,1,1,1,1,1,1,20260322,20260613
1650_398826,1,1,1,1,1,1,1,20260614,20261212
1651_398827,0,0,0,0,0,1,1,20260303,20260307
1652_398828,1,1,1,1,1,0,0,20260303,20260306
1653_398830,0,0,0,0,0,1,1,20260308,20260613
165_397195,0,0,0,0,0,1,1,20260308,20260613
1654_398831,1,1,1,1,1,0,0,20260309,20260612
1655_398832,0,0,0,0,0,1,1,20260614,20261212
1656_398833,1,1,1,1,1,0,0,20260615,20261211
1657_398836,1,1,1,1,1,0,0,20260303,20260306
1658_398837,1,1,1,1,1,1,1,20260309,20260310
1659_398838,1,1,1,1,1,0,0,20260311,20260317
1660_398839,1,1,1,1,1,0,0,20260318,20260612
1661_398840,1,1,1,1,1,0,0,20260615,20261211
1662_398841,0,0,0,0,0,1,1,20260303,20260307
1663_398842,0,0,0,0,0,1,1,20260308,20260418
166_397196,1,1,1,1,1,0,0,20260309,20260612
1664_398843,0,0,0,0,0,1,1,20260419,20260607
1665_398844,1,1,1,1,1,1,1,20260613,20260613
1666_398845,0,0,0,0,0,1,1,20260614,20261212
1667_398846,0,0,0,0,0,1,0,20260620,20260829
1668_398854,0,0,0,0,0,1,1,20260303,20260307
1669_398855,1,1,1,1,1,1,1,20260308,20260308
1670_398856,1,1,1,1,1,1,1,20260314,20260315
1671_398857,0,0,0,0,0,1,1,20260321,20260406
1672_398858,0,0,0,0,0,1,1,20260411,20260510
1673_398859,0,0,0,0,0,1,1,20260516,20260524
167_397197,0,0,0,0,0,1,1,20260614,20261212
1674_398860,0,0,0,0,0,1,1,20260530,20260613
1675_398861,0,0,0,0,0,1,1,20260614,20261212
1676_398864,0,0,0,0,0,1,1,20260303,20260307
1677_398865,0,0,0,0,0,1,1,20260308,20260406
1678_398866,0,0,0,0,0,1,1,20260411,20260426
1679_398867,0,0,0,0,0,1,1,20260501,20260510
1680_398868,0,0,0,0,0,1,1,20260516,20260524
1681_398869,0,0,0,0,0,1,1,20260530,20260613
1682_398870,0,0,0,0,0,1,1,20260614,20261212
1683_398871,0,0,0,0,0,1,1,20260303,20260307
168_397198,1,1,1,1,1,0,0,20260615,20261211
1684_398872,1,1,1,1,1,0,0,20260303,20260306
1685_398873,0,0,0,0,0,1,1,20260308,20260613
1686_398874,1,1,1,1,1,0,0,20260309,20260612
1687_398875,0,0,0,0,0,1,1,20260614,20261212
1688_398876,1,1,1,1,1,0,0,20260615,20261211
1689_398878,0,0,0,0,0,1,1,20260303,20260307
1690_398879,0,0,0,0,0,1,1,20260308,20260406
1691_398880,0,0,0,0,0,1,1,20260411,20260524
1692_398881,0,0,0,0,0,1,1,20260530,20260613
1693_398882,0,0,0,0,0,1,1,20260614,20261212
169_397199,1,1,1,1,1,1,1,20260303,20260307
1694_398883,1,1,1,1,1,0,0,20260303,20260306
1695_398884,1,1,1,1,1,0,0,20260309,20260612
1696_398885,1,1,1,1,1,0,0,20260615,20261211
1697_398887,1,1,1,1,1,1,1,20260303,20260307
1698_398888,1,1,1,1,1,1,1,20260308,20260406
1699_398889,1,1,1,1,1,0,0,20260407,20260527
1700_398890,0,0,0,0,0,1,1,20260411,20260524
1701_398891,1,1,1,1,1,0,0,20260528,20260612
1702_398892,0,0,0,0,0,1,1,20260530,20260613
1703_398893,1,1,1,1,1,1,1,20260614,20261212
170_397200,1,1,1,1,1,1,1,20260308,20260613
1704_398897,0,0,0,0,0,1,1,20260303,20260307
1705_398898,0,0,0,0,0,1,1,20260308,20260613
1706_398899,0,0,0,0,0,1,1,20260614,20261212
1707_398900,1,1,1,1,1,0,0,20260303,20260306
1708_398902,1,1,1,1,1,0,0,20260309,20260612
1709_398903,1,1,1,1,1,0,0,20260615,20261211
1710_398907,1,1,1,1,1,1,1,20260303,20260307
1711_398908,1,1,1,1,1,1,1,20260308,20260527
1712_398909,1,1,1,1,1,1,1,20260528,20260613
1713_398910,1,1,1,1,1,1,1,20260614,20261212
171_397201,1,1,1,1,1,1,1,20260614,20261212
1714_398914,0,0,0,0,0,1,1,20260303,20260307
1715_398915,0,0,0,0,0,1,1,20260308,20260406
1716_398916,0,0,0,0,0,1,1,20260411,20260524
1717_398917,0,0,0,0,0,1,1,20260530,20260613
1718_398918,0,0,0,0,0,1,1,20260614,20261212
1719_398919,0,0,0,0,0,1,1,20260303,20260307
1720_398920,1,1,1,1,1,0,0,20260303,20260306
1721_398921,0,0,0,0,0,1,1,20260308,20260613
1722_398922,1,1,1,1,1,0,0,20260309,20260612
1723_398923,0,0,0,0,0,1,1,20260614,20261212
172_397202,1,1,1,1,1,1,1,20260303,20260307
1724_398924,1,1,1,1,1,0,0,20260615,20261211
1725_398928,0,0,0,0,0,1,1,20260303,20260307
1726_398929,0,0,0,0,0,1,1,20260308,20260406
1727_398930,0,0,0,0,0,1,1,20260411,20260613
1728_398931,0,0,0,0,0,1,1,20260614,20261212
1729_398935,1,1,1,1,1,0,0,20260303,20260306
1730_398936,1,1,1,1,1,0,0,20260309,20260319
1731_398937,1,1,1,1,1,0,0,20260320,20260511
1732_398938,1,1,1,1,1,0,0,20260512,20260526
1733_398939,1,1,1,1,1,0,0,20260527,20260612
173_397205,1,1,1,1,1,1,1,20260308,20260613
1734_398940,1,1,1,1,1,0,0,20260615,20261211
1735_398941,1,1,1,1,1,0,0,20260303,20260306
1736_398942,1,1,1,1,1,0,0,20260309,20260612
1737_398943,1,1,1,1,1,0,0,20260615,20261211
1738_398947,0,0,0,0,0,1,1,20260303,20260307
1739_398948,0,0,0,0,0,1,1,20260308,20260406
17_397011,1,1,1,1,1,1,1,20260614,20261212
1740_398949,0,0,0,0,0,1,1,20260411,20260613
1741_398950,0,0,0,0,0,1,1,20260614,20261212
1742_398951,1,1,1,1,1,0,0,20260303,20260306
1743_398952,1,1,1,1,1,0,0,20260309,20260612
174_397206,1,1,1,1,1,1,1,20260614,20261212
1744_398953,1,1,1,1,1,0,0,20260615,20261211
1745_398954,0,0,0,0,0,1,1,20260303,20260307
1746_398955,0,0,0,0,0,1,1,20260308,20260613
1747_398956,0,0,0,0,0,1,1,20260614,20261212
1748_398960,1,1,1,1,1,1,1,20260303,20260307
1749_398961,1,1,1,1,1,1,1,20260308,20260406
1750_398962,1,1,1,1,1,1,1,20260407,20260613
1751_398963,1,1,1,1,1,1,1,20260614,20261212
1752_398964,1,1,1,1,1,1,1,20260303,20260307
1753_398965,1,1,1,1,1,1,1,20260308,20260613
175_397207,1,1,1,1,1,1,1,20260303,20260307
1754_398966,1,1,1,1,1,1,1,20260614,20261212
1755_398967,1,1,1,1,1,1,1,20260303,20260307
1756_398968,0,0,0,0,0,1,1,20260308,20260613
1757_398969,1,1,1,1,1,0,0,20260309,20260612
1758_398970,1,1,1,1,1,1,1,20260614,20261212
1759_398971,0,0,0,0,0,1,1,20260303,20260307
1760_398972,1,1,1,1,1,0,0,20260303,20260306
1761_398973,0,0,0,0,0,1,1,20260308,20260613
1762_398974,1,1,1,1,1,0,0,20260309,20260612
1763_398975,0,0,0,0,0,1,1,20260614,20261212
176_397210,1,1,1,1,1,1,1,20260308,20260613
1764_398976,1,1,1,1,1,0,0,20260615,20261211
1765_398977,0,0,0,0,0,1,1,20260303,20260307
1766_398978,1,1,1,1,1,0,0,20260303,20260306
1767_398979,0,0,0,0,0,1,1,20260308,20260613
1768_398980,1,1,1,1,1,0,0,20260309,20260612
1769_398981,0,0,0,0,0,1,1,20260614,20261212
1770_398982,1,1,1,1,1,0,0,20260615,20261211
1771_398983,1,1,1,1,1,1,1,20260303,20260307
1772_398984,1,1,1,1,1,1,1,20260308,20260613
1773_398986,1,1,1,1,1,1,1,20260303,20260307
177_397211,1,1,1,1,1,1,1,20260614,20261212
1774_398987,1,1,1,1,1,1,1,20260308,20260613
1775_398988,1,1,1,1,1,1,1,20260614,20261212
1776_398992,1,1,1,1,1,1,1,20260303,20260307
1777_398993,1,1,1,1,1,1,1,20260308,20260527
1778_398994,1,1,1,1,1,1,1,20260528,20260613
1779_398995,1,1,1,1,1,1,1,20260614,20261212
1780_398997,1,1,1,1,1,0,0,20260303,20260306
1781_398998,1,1,1,1,1,0,0,20260309,20260330
1782_398999,1,1,1,1,1,0,0,20260331,20260612
1783_399000,1,1,1,1,1,0,0,20260615,20261211
178_397212,1,1,1,1,1,1,1,20260303,20260307
1784_399004,1,1,1,1,1,1,1,20260303,20260307
1785_399005,1,1,1,1,1,1,1,20260308,20260528
1786_399006,1,1,1,1,1,1,1,20260529,20260613
1787_399007,1,1,1,1,1,1,1,20260614,20261212
1788_399008,1,1,1,1,1,0,0,20260303,20260306
1789_399009,1,1,1,1,1,0,0,20260309,20260612
1790_399010,1,1,1,1,1,0,0,20260615,20261211
1791_399014,1,1,1,1,1,0,0,20260303,20260306
1792_399015,0,0,0,0,0,1,1,20260303,20260307
1793_399016,0,0,0,0,0,1,1,20260308,20260524
179_397213,1,1,1,1,1,1,1,20260308,20260613
1794_399017,1,1,1,1,1,0,0,20260309,20260527
1795_399018,1,1,1,1,1,0,0,20260528,20260612
1796_399019,0,0,0,0,0,1,1,20260530,20260613
1797_399020,0,0,0,0,0,1,1,20260614,20261212
1798_399021,1,1,1,1,1,0,0,20260615,20261211
1799_399022,1,1,1,1,1,0,0,20260303,20260306
1800_399023,1,1,1,1,1,0,0,20260309,20260612
1801_399024,1,1,1,1,1,0,0,20260615,20261211
1802_399025,1,1,1,1,1,1,1,20260303,20260307
1803_399029,1,1,1,1,1,1,1,20260308,20260612
180_397214,1,1,1,1,1,1,1,20260614,20261212
1804_399030,1,1,1,1,1,1,1,20260528,20260528
1805_399031,1,1,1,1,1,1,1,20260613,20260613
1806_399032,1,1,1,1,1,1,1,20260614,20261212
1807_399033,1,1,1,1,1,0,0,20260303,20260306
1808_399034,1,1,1,1,1,0,0,20260309,20260612
1809_399035,1,1,1,1,1,0,0,20260615,20261211
1810_399039,1,1,1,1,1,1,1,20260303,20260307
1811_399040,1,1,1,1,1,1,1,20260308,20260407
1812_399041,1,1,1,1,1,1,1,20260408,20260527
1813_399042,1,1,1,1,1,0,0,20260511,20260522
181_397215,1,1,1,1,1,1,1,20260303,20260307
1814_399043,1,1,1,1,1,1,1,20260528,20260613
1815_399044,1,1,1,1,1,1,1,20260614,20261212
1816_399045,1,1,1,1,1,0,0,20260303,20260306
1817_399046,1,1,1,1,1,0,0,20260309,20260612
1818_399047,1,1,1,1,1,0,0,20260615,20261211
1819_399052,1,1,1,1,1,1,1,20260303,20260307
1820_399053,1,1,1,1,1,1,1,20260308,20260406
1821_399054,1,1,1,1,1,1,1,20260407,20260613
1822_399055,1,1,1,1,1,1,1,20260614,20261212
1823_399059,1,1,1,1,1,0,0,20260303,20260306
182_397220,1,1,1,1,1,1,1,20260308,20260613
1824_399060,1,1,1,1,1,0,0,20260309,20260612
1825_399061,1,1,1,1,1,0,0,20260615,20261211
1826_399065,1,1,1,1,1,1,1,20260303,20260307
1827_399067,1,1,1,1,1,1,1,20260308,20260406
1828_399068,1,1,1,1,1,1,1,20260407,20260527
1829_399069,1,1,1,1,1,1,1,20260528,20260613
1830_399070,1,1,1,1,1,1,1,20260614,20261212
1831_399075,1,1,1,1,1,0,0,20260303,20260306
1832_399076,0,0,0,0,0,1,1,20260303,20260307
1833_399078,0,0,0,0,0,1,1,20260308,20260524
183_397221,1,1,1,1,1,1,1,20260614,20261212
1834_399079,1,1,1,1,1,0,0,20260309,20260612
1835_399080,0,0,0,0,0,1,1,20260530,20260613
1836_399081,0,0,0,0,0,1,1,20260614,20261212
1837_399082,1,1,1,1,1,0,0,20260615,20261211
1838_399088,1,1,1,1,1,0,0,20260303,20260306
1839_399089,0,0,0,0,0,1,1,20260303,20260307
18_397012,1,1,1,1,1,1,1,20260303,20260613
1840_399090,0,0,0,0,0,1,1,20260308,20260524
1841_399091,1,1,1,1,1,0,0,20260309,20260527
1842_399092,1,1,1,1,1,0,0,20260528,20260612
1843_399093,0,0,0,0,0,1,1,20260530,20260613
184_397223,1,1,1,1,1,1,0,20260303,20260307
1844_399094,0,0,0,0,0,1,1,20260614,20261212
1845_399095,1,1,1,1,1,0,0,20260615,20261211
1846_399096,1,1,1,1,1,0,0,20260303,20260306
1847_399097,1,1,1,1,1,0,0,20260309,20260612
1848_399098,1,1,1,1,1,0,0,20260615,20261211
1849_399099,1,1,1,1,1,0,0,20260303,20260306
1850_399100,1,1,1,1,1,0,0,20260309,20260612
1851_399101,1,1,1,1,1,0,0,20260615,20261211
1852_399107,1,1,1,1,1,0,0,20260303,20260306
1853_399108,0,0,0,0,0,1,1,20260303,20260307
185_397224,0,0,0,0,0,0,1,20260308,20260607
1854_399109,0,0,0,0,0,1,1,20260308,20260406
1855_399110,1,1,1,1,1,0,0,20260309,20260403
1856_399111,1,1,1,1,1,0,0,20260407,20260527
1857_399112,0,0,0,0,0,1,1,20260411,20260524
1858_399113,1,1,1,1,1,0,0,20260528,20260611
1859_399114,0,0,0,0,0,1,1,20260530,20260613
1860_399115,1,1,1,1,1,1,1,20260612,20260612
1861_399116,0,0,0,0,0,1,1,20260614,20261212
1862_399117,1,1,1,1,1,0,0,20260615,20261211
1863_399121,1,1,1,1,1,0,0,20260303,20260306
186_397225,1,1,1,1,1,1,0,20260309,20260613
1864_399122,0,0,0,0,0,1,1,20260303,20260307
1865_399123,0,0,0,0,0,1,1,20260308,20260607
1866_399124,1,1,1,1,1,0,0,20260309,20260611
1867_399125,1,1,1,1,1,1,1,20260612,20260612
1868_399126,1,1,1,1,1,1,1,20260613,20260613
1869_399127,0,0,0,0,0,1,1,20260614,20261212
1870_399128,1,1,1,1,1,0,0,20260615,20261211
1871_399134,1,1,1,1,1,0,0,20260303,20260306
1872_399135,0,0,0,0,0,1,1,20260303,20260307
1873_399136,0,0,0,0,0,1,1,20260308,20260406
187_397226,0,0,0,0,0,0,1,20260614,20261206
1874_399137,1,1,1,1,1,0,0,20260309,20260403
1875_399138,1,1,1,1,1,0,0,20260407,20260612
1876_399139,0,0,0,0,0,1,1,20260411,20260613
1877_399140,0,0,0,0,0,1,1,20260614,20261212
1878_399141,1,1,1,1,1,0,0,20260615,20261211
1879_399142,1,1,1,1,1,0,0,20260303,20260306
1880_399143,1,1,1,1,1,0,0,20260309,20260612
1881_399144,1,1,1,1,1,0,0,20260615,20261211
1882_399148,1,1,1,1,1,1,1,20260303,20260307
1883_399149,1,1,1,1,1,1,1,20260308,20260406
188_397227,1,1,1,1,1,1,0,20260615,20261212
1884_399150,1,1,1,1,1,1,1,20260407,20260613
1885_399151,1,1,1,1,1,1,1,20260614,20261212
1886_399152,1,1,1,1,1,1,1,20260303,20260307
1887_399153,1,1,1,1,1,1,1,20260308,20260407
1888_399154,1,1,1,1,1,1,1,20260408,20260613
1889_399155,1,1,1,1,1,1,1,20260614,20261212
1890_399157,1,1,1,1,1,1,1,20260303,20260307
1891_399158,1,1,1,1,1,1,1,20260308,20260309
1892_399159,1,1,1,1,1,1,1,20260310,20260320
1893_399160,1,1,1,1,1,1,1,20260321,20260406
189_397228,1,1,1,1,1,1,1,20260303,20260307
1894_399161,1,1,1,1,1,1,1,20260407,20260512
1895_399162,1,1,1,1,1,1,1,20260513,20260526
1896_399163,1,1,1,1,1,1,1,20260527,20260528
1897_399164,1,1,1,1,1,1,1,20260529,20260613
1898_399165,1,1,1,1,1,1,1,20260614,20261212
1899_399169,1,1,1,1,1,0,0,20260303,20260306
